ID;Data;Categoria;Adempimento;Titolo;Apparato;Supervisore;Controllore;Addetto;Stato;Costi;Tempi
1737;01/11/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - ODONTOCOOP SRL - ASOLA MANTOVA;ODONTOCOOP SRL - ASOLA MANTOVA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1736;01/11/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - ODONTOCOOP SRL - ASOLA MANTOVA;ODONTOCOOP SRL - ASOLA MANTOVA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1735;01/11/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - ODONTOCOOP SRL - PISOGNE;ODONTOCOOP SRL - PISOGNE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1734;01/11/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - ODONTOCOOP SRL - PISOGNE;ODONTOCOOP SRL - PISOGNE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1733;01/11/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - ODONTOCOOP SRL - ESINE;ODONTOCOOP SRL - ESINE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1732;01/11/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - ODONTOCOOP SRL - ESINE;ODONTOCOOP SRL - ESINE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1731;01/11/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - ODONTOCOOP SRL - COLOGNO MONZESE;ODONTOCOOP SRL - COLOGNO MONZESE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1730;01/11/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - ODONTOCOOP SRL - COLOGNO MONZESE;ODONTOCOOP SRL - COLOGNO MONZESE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1729;01/11/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - ODONTOCOOP SRL - SESTO SAN GIOVANNI;ODONTOCOOP SRL - SESTO SAN GIOVANNI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1728;01/11/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - ODONTOCOOP SRL - SESTO SAN GIOVANNI;ODONTOCOOP SRL - SESTO SAN GIOVANNI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1727;01/11/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - ODONTOCOOP SRL - CUSANO MILANINO;ODONTOCOOP SRL - CUSANO MILANINO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1726;01/11/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - ODONTOCOOP SRL - CUSANO MILANINO;ODONTOCOOP SRL - CUSANO MILANINO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1725;01/07/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - ODONTOCOOP SRL - VAPRIO D'ADDA;ODONTOCOOP SRL - VAPRIO D'ADDA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1724;01/07/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - ODONTOCOOP SRL - VAPRIO D'ADDA;ODONTOCOOP SRL - VAPRIO D'ADDA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1723;01/07/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - ODONTOCOOP SRL - LIVIGNO;ODONTOCOOP SRL - LIVIGNO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1722;01/07/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - ODONTOCOOP SRL - LIVIGNO;ODONTOCOOP SRL - LIVIGNO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1721;01/10/2026;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifica ANNUALE legionella;Verifica ANNUALE legionella - GIORGIO CASSABGI;GIORGIO CASSABGI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1720;01/10/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifica ANNUALE legionella;Verifica ANNUALE legionella - GIORGIO CASSABGI;GIORGIO CASSABGI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1719;01/03/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - ALTIERI VINCENZO - ROMA;ALTIERI VINCENZO - ROMA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
1718;01/03/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - ALTIERI VINCENZO - ROMA;ALTIERI VINCENZO - ROMA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1717;01/02/2026;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifica ANNUALE legionella;Verifica ANNUALE legionella - ODONTOCOOP SRL - DON ORIONE;ODONTOCOOP SRL - DON ORIONE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1716;01/11/2027;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - AGNESE PAOLUCCI;AGNESE PAOLUCCI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1715;01/11/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - AGNESE PAOLUCCI;AGNESE PAOLUCCI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1714;01/10/2027;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - PAOLA CICCHESE;PAOLA CICCHESE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1713;01/10/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - PAOLA CICCHESE;PAOLA CICCHESE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1712;01/01/2027;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - BELELLI MASSIMO - ROMA;BELELLI MASSIMO - ROMA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1711;01/01/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - BELELLI MASSIMO - ROMA;BELELLI MASSIMO - ROMA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1710;01/12/2026;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - BELELLI MASSIMO - FRASCATI;BELELLI MASSIMO - FRASCATI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1709;01/12/2024;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - BELELLI MASSIMO - FRASCATI;BELELLI MASSIMO - FRASCATI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1708;01/11/2026;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - MASSIMO GRECO;MASSIMO GRECO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1707;01/11/2024;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - MASSIMO GRECO;MASSIMO GRECO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1706;01/11/2026;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - LUISA ANELLA MONTESANO;LUISA ANELLA MONTESANO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1705;01/11/2024;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - LUISA ANELLA MONTESANO;LUISA ANELLA MONTESANO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1704;01/11/2026;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - GIORGIO ROSSELLA;GIORGIO ROSSELLA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1703;01/11/2024;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - GIORGIO ROSSELLA;GIORGIO ROSSELLA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1699;01/03/2027;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - GDENTAL S.R.L - BRANCA;GDENTAL S.R.L - BRANCA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1698;01/03/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - GDENTAL S.R.L - BRANCA;GDENTAL S.R.L - BRANCA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1697;01/04/2027;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - GDENTAL S.R.L - CASINI;GDENTAL S.R.L - CASINI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1696;01/04/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - GDENTAL S.R.L - CASINI;GDENTAL S.R.L - CASINI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1695;01/03/2026;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - TURCHI;TURCHI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
1694;01/03/2024;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - TURCHI;TURCHI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1693;01/05/2026;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - UNIVERSO DONNA SRLS;UNIVERSO DONNA SRLS;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1692;01/05/2024;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - UNIVERSO DONNA SRLS;UNIVERSO DONNA SRLS;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1691;01/01/2024;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - CURIA GENERALIZIA ISTITUTO FIGLIE DI S. MARIA DI LEUCA;CURIA GENERALIZIA ISTITUTO FIGLIE DI S. MARIA DI LEUCA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ma scaduto;;
1690;01/01/2022;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - CURIA GENERALIZIA ISTITUTO FIGLIE DI S. MARIA DI LEUCA;CURIA GENERALIZIA ISTITUTO FIGLIE DI S. MARIA DI LEUCA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1689;01/01/2027;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - DI DIO FRANCESCA;DI DIO FRANCESCA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1688;01/01/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - DI DIO FRANCESCA;DI DIO FRANCESCA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1687;01/01/2027;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche -  BONFA' LUIGI; BONFA' LUIGI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1686;01/01/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche -  BONFA' LUIGI; BONFA' LUIGI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1683;01/11/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi -  BONFA' LUIGI; BONFA' LUIGI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1682;01/11/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi -  BONFA' LUIGI; BONFA' LUIGI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1681;01/01/2027;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - DAVIDE GENTILI;DAVIDE GENTILI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1680;01/01/2027;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - IERFINO ANTONIO GENNARO;IERFINO ANTONIO GENNARO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1679;01/01/2027;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - STUDIO GELLINI S.R.L.;STUDIO GELLINI S.R.L.;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1678;01/03/2026;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - COCCO ALESSANDRO;COCCO ALESSANDRO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
1677;01/03/2024;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - COCCO ALESSANDRO;COCCO ALESSANDRO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1674;01/07/2026;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifica ANNUALE legionella;Verifica ANNUALE legionella - ODONTOCOOP SRL - VAPRIO D'ADDA;ODONTOCOOP SRL - VAPRIO D'ADDA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1673;01/01/2026;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifica ANNUALE legionella;Verifica ANNUALE legionella - ODONTOCOOP SRL - VAPRIO D'ADDA;ODONTOCOOP SRL - VAPRIO D'ADDA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1672;01/07/2026;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifica ANNUALE legionella;Verifica ANNUALE legionella - ODONTOCOOP SRL - PIOLTELLO;ODONTOCOOP SRL - PIOLTELLO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1671;01/01/2026;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifica ANNUALE legionella;Verifica ANNUALE legionella - ODONTOCOOP SRL - PIOLTELLO;ODONTOCOOP SRL - PIOLTELLO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1670;01/06/2026;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifica ANNUALE legionella;Verifica ANNUALE legionella - ODONTOCOOP SRL - TRIVULZIO;ODONTOCOOP SRL - TRIVULZIO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1669;01/12/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifica ANNUALE legionella;Verifica ANNUALE legionella - ODONTOCOOP SRL - TRIVULZIO;ODONTOCOOP SRL - TRIVULZIO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1668;01/02/2026;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifica ANNUALE legionella;Verifica ANNUALE legionella - ODONTOCOOP SRL - COLOGNO MONZESE;ODONTOCOOP SRL - COLOGNO MONZESE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1667;01/07/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifica ANNUALE legionella;Verifica ANNUALE legionella - ODONTOCOOP SRL - COLOGNO MONZESE;ODONTOCOOP SRL - COLOGNO MONZESE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1666;01/02/2026;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifica ANNUALE legionella;Verifica ANNUALE legionella - ODONTOCOOP SRL - SESTO SAN GIOVANNI;ODONTOCOOP SRL - SESTO SAN GIOVANNI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1665;01/07/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifica ANNUALE legionella;Verifica ANNUALE legionella - ODONTOCOOP SRL - SESTO SAN GIOVANNI;ODONTOCOOP SRL - SESTO SAN GIOVANNI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1664;01/02/2026;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifica ANNUALE legionella;Verifica ANNUALE legionella - ODONTOCOOP SRL - CUSANO MILANINO;ODONTOCOOP SRL - CUSANO MILANINO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1663;01/07/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifica ANNUALE legionella;Verifica ANNUALE legionella - ODONTOCOOP SRL - CUSANO MILANINO;ODONTOCOOP SRL - CUSANO MILANINO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1662;01/02/2026;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifica ANNUALE legionella;Verifica ANNUALE legionella - ODONTOCOOP SRL - LIVIGNO;ODONTOCOOP SRL - LIVIGNO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1661;01/07/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifica ANNUALE legionella;Verifica ANNUALE legionella - ODONTOCOOP SRL - LIVIGNO;ODONTOCOOP SRL - LIVIGNO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1660;01/12/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifica ANNUALE legionella;Verifica ANNUALE legionella - ODONTOCOOP SRL - ASOLA MANTOVA;ODONTOCOOP SRL - ASOLA MANTOVA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ma scaduto;;
1659;01/06/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifica ANNUALE legionella;Verifica ANNUALE legionella - ODONTOCOOP SRL - ASOLA MANTOVA;ODONTOCOOP SRL - ASOLA MANTOVA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1658;01/09/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifica ANNUALE legionella;Verifica ANNUALE legionella - ODONTOCOOP SRL - DON ORIONE;ODONTOCOOP SRL - DON ORIONE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1657;01/03/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifica ANNUALE legionella;Verifica ANNUALE legionella - ODONTOCOOP SRL - DON ORIONE;ODONTOCOOP SRL - DON ORIONE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1654;01/01/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - CANCUN SRL;CANCUN SRL;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ma scaduto;;
1653;01/01/2027;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - MASSINI GIANLUCA;MASSINI GROUP SRL;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1652;01/01/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - MASSINI GIANLUCA;MASSINI GROUP SRL;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1647;01/06/2026;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifica ANNUALE legionella;Verifica ANNUALE legionella - ODONTOCOOP SRL - PISOGNE;ODONTOCOOP SRL - PISOGNE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1646;01/12/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifica ANNUALE legionella;Verifica ANNUALE legionella - ODONTOCOOP SRL - PISOGNE;ODONTOCOOP SRL - PISOGNE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1645;01/06/2025;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifica ANNUALE legionella;Verifica ANNUALE legionella - ODONTOCOOP SRL - PISOGNE;ODONTOCOOP SRL - PISOGNE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1644;01/06/2026;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifica ANNUALE legionella;Verifica ANNUALE legionella - ODONTOCOOP SRL - ESINE;ODONTOCOOP SRL - ESINE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
